CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,Sample Name,Whole Exome Sequencing (WES),Copy Number Alterations (CNA),Gene Expression,Methylation,"Drug Response","GDSC Tissue descriptor 1","GDSC Tissue descriptor 2","Cancer Type (matching TCGA label)","Microsatellite  instability Status (MSI)",Screen Medium,Growth Properties,Drug Name,Synonyms,Target,Target Pathway
JVM-3,907270,136,136_907270,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.019107411,1.047912248,0.985823206,0.989120688,0.8264278340000001,0.630572079,0.318338461,0.064030577,0.024953798,JVM-3,Y,Y,Y,Y,Y,lymphoma,lymphoid_neoplasm other,CLL,MSS/MSI-L,R,Suspension,Mitomycin-C,"Mytozytrex, NSC-26980, MMC, Mitosol, Mitozytrex",DNA crosslinker,DNA replication
IA-LM,910779,170,170_910779,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.031127418,0.918150458,1.129604106,1.245832698,0.865218649,0.645327736,0.063587276,0.03933525,0.004507553,IA-LM,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Adherent,Shikonin,Anchusin,not defined,Other
JVM-3,907270,180,180_907270,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954328522,1.024014126,0.792069693,0.230279103,0.108135375,0.099075367,0.0962352819999999,0.1174379919999999,0.101619426,JVM-3,Y,Y,Y,Y,Y,lymphoma,lymphoid_neoplasm other,CLL,MSS/MSI-L,R,Suspension,Thapsigargin,Octanoic acid,SERCA,Other
EVSA-T,906862,9,9_906862,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.020753403,1.010401781,1.017438178,1.034112291,1.021635286,0.8928827640000001,0.446409886,0.059823367,0.049299102,EVSA-T,Y,Y,Y,Y,Y,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,MG-132,"LLL cpd, MG 132, MG132","Proteasome, CAPN1",Protein stability and degradation
NCI-H810,925341,201,201_925341,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.028475148,0.632403921,0.451110127,0.291299749,0.274137833,0.222884288,0.203979946,0.192970582,0.143142174,NCI-H810,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Adherent,Epothilone B,"Patupilone, EpoB, EPO906, GNF-PF-193",Microtubule stabiliser,Mitosis
SU-DHL-8,1331038,305,305_1331038,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950927799,0.85076218,0.924542377,0.7376814270000001,0.7780556259999999,0.5148482120000001,0.198479776,0.172416447,0.147269642,SU-DHL-8,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,TPCA-1,-,IKK2,"Other, kinases"
NCI-H810,925341,219,219_925341,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967816045,0.907471593,0.8288492209999999,0.630151813,0.364115611,0.282645263,0.238168782,0.2163819169999999,0.194621741,NCI-H810,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Adherent,AT-7519,AT7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle
NCI-H1694,688006,273,273_688006,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.990158431,0.966614539,0.766050956,0.548290944,0.165252484,0.01789356,0.006331525,0.0054179419999999,0.00299801,NCI-H1694,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,D/F12,Suspension,CUDC-101,CUDC 101,"HDAC1-10, EGFR, ERBB2",Other
RPMI-6666,909701,45,45_909701,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950760412,0.99489137,0.935853218,1.005635877,0.933555447,0.8926688770000001,0.733839499,0.011603137,-0.000318573,RPMI-6666,Y,Y,Y,Y,Y,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,Z-LLNle-CHO,"Z-L-Norleucine-CHO, Gamma-Secretase Inhibitor 1",gamma-secretase,Other
SUP-HD1,1331039,272,272_1331039,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.031026304,0.934418732,0.8140096840000001,0.479992177,0.220308066,0.102555193,0.037487896,0.023910897,0.003103002,SUP-HD1,Y,Y,Y,Y,Y,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
U-698-M,909777,133,133_909777,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951657226,0.816629872,1.015826087,0.973014025,0.843258423,0.569972134,0.1906777419999999,0.037966289,0.007706393,U-698-M,Y,Y,Y,Y,Y,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,Doxorubicin,"Doxil, Rubex, Adriamycin, Adriablastin, Doxorubicine",Anthracycline,DNA replication
SU-DHL-8,1331038,86,86_1331038,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.017803473,1.040613052,0.77633716,0.7288328740000001,0.608950488,0.280625081,0.093675186,0.013805835,0.014455107,SU-DHL-8,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,A-443654,KIN001-139,"AKT1, AKT2, AKT3",PI3K/MTOR signaling
SW1783,909750,268,268_909750,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968301018,0.998219085,0.779521347,0.402818775,0.13197504,0.08058975,0.040655289,0.036449339,0.02086136,SW1783,Y,Y,Y,Y,Y,nervous_system,glioma,LGG,MSS/MSI-L,D/F12,Adherent,Sepantronium bromide,"YM155, YM-155, YM 155",BIRC5,Apoptosis regulation
NCI-H661,687829,273,273_687829,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.009316891,1.054639778,0.940685874,0.715711868,0.4132355239999999,0.044020779,-0.002742794,-0.001788996,-0.014517956,NCI-H661,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,R,Adherent,CUDC-101,CUDC 101,"HDAC1-10, EGFR, ERBB2",Other
CHL-1,910853,172,172_910853,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.027110607,1.015765596,1.104754516,1.099229741,0.955439428,0.650739623,0.188891875,0.032449222,0.0131156839999999,CHL-1,Y,Y,Y,Y,Y,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Embelin,"Emberine, Embelic acid",XIAP,Apoptosis regulation
U-698-M,909777,136,136_909777,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954337411,1.0294574159999998,0.91396922,0.8607908879999999,0.704174361,0.436807715,0.1080902419999999,0.01954765,0.012521273,U-698-M,Y,Y,Y,Y,Y,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,Mitomycin-C,"Mytozytrex, NSC-26980, MMC, Mitosol, Mitozytrex",DNA crosslinker,DNA replication
U-698-M,909777,178,178_909777,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.985148704,1.02490445,0.997572867,0.971099889,0.793953658,0.528776847,0.226910453,0.069082821,0.032938727,U-698-M,Y,Y,Y,Y,Y,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,BAY-61-3606,"Syk Inhibitor, BAY-613606",SYK,"Other, kinases"
HO-1-N-1,924111,274,274_924111,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.006381868,0.935149676,0.8428857129999999,0.681996389,0.425162711,0.0598264629999999,0.011185001,0.005307463,0.008387525,HO-1-N-1,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation
NCI-H1688,1298349,157,157_1298349,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974434718,1.09082395,1.076377352,1.058384403,1.049631704,0.421958304,0.157175608,0.07762549,0.040540666,NCI-H1688,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Adherent,JNK-9L,"KIN001-204, JNK inhibitor 9l","JNK2, JNK3",JNK and p38 signaling
SW684,909754,104,104_909754,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.013704901,1.111839457,0.811878529,0.928366357,0.229832927,0.0517799459999999,0.0367658,0.036527291,0.0166117839999999,SW684,Y,Y,Y,Y,Y,soft_tissue,fibrosarcoma,,MSS/MSI-L,D/F12,Adherent,Bortezomib,"PS-341, LDP-341, Velcade",Proteasome,Protein stability and degradation
NCI-H1092,687997,272,272_687997,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986030273,1.001814085,0.83689578,0.6545684429999999,0.448931633,0.203777185,0.095093554,0.064247857,0.051698634,NCI-H1092,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,D/F12,Suspension,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
CESS,910688,219,219_910688,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986471193,0.91833636,0.638765962,0.398511766,0.259037969,0.0908436,0.125015701,0.075037612,0.028075489,CESS,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,R,Suspension,AT-7519,AT7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle
RPMI-8226,905964,252,252_905964,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.005136328,1.005803635,0.90403181,0.842183648,0.638656605,0.2454061069999999,0.01527889,0.013350947,0.005275328,RPMI-8226,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,WZ3105,-,"SRC, ROCK2, NTRK2, FLT3, IRAK1, others",Other
RPMI-8226,905964,273,273_905964,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998183221,0.990258616,0.973731852,0.94454289,0.813395958,0.366495776,0.010822328,0.0096138259999999,0.009870054,RPMI-8226,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,CUDC-101,CUDC 101,"HDAC1-10, EGFR, ERBB2",Other
RPMI-8226,905964,11,11_905964,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967121696,0.966687756,0.911249834,0.7736858440000001,0.316874969,0.181254565,0.170820052,0.160470332,0.1456382269999999,RPMI-8226,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,Paclitaxel,"BMS-181339-01, Taxol, Onxol, Paxene, Praxel, Abraxane",Microtubule stabiliser,Mitosis
RPMI-8226,905964,104,104_905964,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966122551,1.003421049,1.018837039,0.990552474,0.960999358,0.483276407,0.0874600909999999,0.013371032,0.008085402,RPMI-8226,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,Bortezomib,"PS-341, LDP-341, Velcade",Proteasome,Protein stability and degradation
NCI-H1694,688006,133,133_688006,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.000479019,0.990383305,0.963330565,0.930020573,0.7911643690000001,0.358581779,0.214484011,0.160658897,0.136695277,NCI-H1694,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,D/F12,Suspension,Doxorubicin,"Doxil, Rubex, Adriamycin, Adriablastin, Doxorubicine",Anthracycline,DNA replication
EB2,906846,134,134_906846,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.97050837,0.951568472,0.716026017,0.413239552,0.173652298,0.042891635,0.046700913,0.03260863,0.023923065,EB2,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Etoposide,"Etopophos, Vepesid, Eposin, VP-16",TOP2,DNA replication
EB2,906846,252,252_906846,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.994693986,1.098029619,1.012814613,0.7077253990000001,0.459414599,0.092520983,0.011479069,0.013120553,0.013330392,EB2,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,WZ3105,-,"SRC, ROCK2, NTRK2, FLT3, IRAK1, others",Other
TE-11,946354,167,167_946354,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.015201115,1.284517518,1.080851421,1.3806193430000002,1.345688908,1.171848176,0.713120258,0.0587704009999999,0.039193512,TE-11,Y,Y,Y,Y,Y,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,D/F12,Adherent,OSU-03012,"AR-12, OSU 03012, OSU03012, PDK1 inhibitor AR-12",PDK1 (PDPK1),"Other, kinases"
EB2,906846,201,201_906846,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963069504,0.8564647470000001,0.975925384,0.805182141,0.575434595,0.493069145,0.189641783,0.160989201,0.163748263,EB2,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Epothilone B,"Patupilone, EpoB, EPO906, GNF-PF-193",Microtubule stabiliser,Mitosis
COR-L321,1322213,245,245_1322213,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.990527052,0.989716726,0.952028118,0.873137244,0.900600938,0.8118886329999999,0.2739425119999999,0.01841718,-0.001309741,COR-L321,Y,Y,Y,Y,Y,lung,Lung_other,UNABLE TO CLASSIFY,MSS/MSI-L,R,Suspension,UNC0638,"UNC-0638, UNC 0683",G9a and GLP methyltransferases,Chromatin histone methylation
EB2,906846,276,276_906846,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.02270633,0.895090811,0.695119877,0.563373693,0.366945294,0.1419117859999999,0.043632239,0.011470838,0.009266211,EB2,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,CAY10603,-,"HDAC1, HDAC6",Chromatin histone acetylation
NAMALWA,908159,135,135_908159,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957209706,0.527518277,0.125641823,0.104920609,0.108726575,0.100674688,0.103570015,0.128595811,0.106859208,NAMALWA,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Gemcitabine,"Gemzar, LY-188011",Pyrimidine antimetabolite,DNA replication
SUP-HD1,1331039,276,276_1331039,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.006865886,0.770265365,0.592267588,0.329918329,0.186748739,0.0872139909999999,0.048046189,0.009300143,0.01858419,SUP-HD1,Y,Y,Y,Y,Y,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,CAY10603,-,"HDAC1, HDAC6",Chromatin histone acetylation
EB2,906846,245,245_906846,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962560623,0.842767915,0.880910353,0.828544465,0.7774047070000001,0.500053462,0.021861127,0.005819979,0.00213815,EB2,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,UNC0638,"UNC-0638, UNC 0683",G9a and GLP methyltransferases,Chromatin histone methylation
IMR-5,907170,134,134_907170,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.971383388,0.876614482,0.728713353,0.232814395,0.027672416,0.017855047,0.0107493969999999,0.0106740339999999,0.006052671,IMR-5,Y,Y,Y,Y,Y,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Adherent,Etoposide,"Etopophos, Vepesid, Eposin, VP-16",TOP2,DNA replication
H2731,1240134,344,344_1240134,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.02988527,1.096737944,0.476588878,0.047304134,0.035476004,0.021257477,0.030051165,0.028234629,0.030662182,H2731,Y,Y,Y,Y,Y,lung,mesothelioma,MESO,MSS/MSI-L,R,Adherent,THZ-2-49,-,CDK9,Cell cycle
DK-MG,906839,331,331_906839,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954910031,0.856765412,0.8803978579999999,0.71518667,0.5196964079999999,0.399327269,0.051621074,0.038599906,0.0572225509999999,DK-MG,Y,Y,Y,Y,Y,nervous_system,glioma,GBM,MSS/MSI-L,R,Adherent,QL-X-138,-,BTK,"Other, kinases"
HC-1,907044,157,157_907044,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.988347557,0.950950146,0.8669927620000001,0.6644318260000001,0.469075976,0.053697744,0.018974385,0.024693887,0.0314299939999999,HC-1,Y,Y,Y,Y,Y,leukemia,hairy_cell_leukaemia,,MSS/MSI-L,R,Suspension,JNK-9L,"KIN001-204, JNK inhibitor 9l","JNK2, JNK3",JNK and p38 signaling
NB13,949177,173,173_949177,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.965847767,0.915058014,0.953456053,0.992007715,0.89631758,0.727206501,0.172546863,0.071371947,0.042343364,NB13,Y,Y,Y,Y,Y,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,FH535,-,"PPARgamma, PPARdelta",WNT signaling
KALS-1,907271,87,87_907271,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.017027074,0.938659673,1.09606008,0.871249167,0.528329069,0.3388515829999999,0.3108859,0.134459408,0.131187699,KALS-1,Y,Y,Y,Y,Y,nervous_system,glioma,LGG,MSS/MSI-L,R,Adherent,GW843682X,GW843682X (AN-13),PLK1,Cell cycle
C3A,910850,200,200_910850,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.042928671,0.729311554,0.7834616659999999,0.6026594989999999,0.341217504,0.108562363,0.038064888,0.017283272,0.017203262,C3A,Y,Y,Y,Y,Y,digestive_system,liver,LIHC,MSS/MSI-L,D/F12,Adherent,Dacinostat,"NVP-LAQ824, LAQ824",HDAC1,Chromatin histone acetylation
YT,946358,157,157_946358,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.971600826,1.087506851,0.805997097,0.8507189209999999,0.817849006,0.064864322,0.019205519,0.015824248,0.019470318,YT,Y,Y,Y,Y,Y,lymphoma,lymphoid_neoplasm other,ALL,MSS/MSI-L,D/F12,Suspension,JNK-9L,"KIN001-204, JNK inhibitor 9l","JNK2, JNK3",JNK and p38 signaling
LB1047-RCC,753577,274,274_753577,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983752171,0.885179578,0.772518742,0.342525507,0.136364058,0.0243201379999999,0.009392093,0.008602706,0.00483222,LB1047-RCC,Y,Y,Y,Y,Y,kidney,kidney,KIRC,MSI-H,D/F12,Adherent,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation
YT,946358,245,245_946358,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0200952559999998,0.934718687,0.974751368,0.950060176,1.004032714,0.982720427,0.579244072,-0.0091456419999999,-0.01510145,YT,Y,Y,Y,Y,Y,lymphoma,lymphoid_neoplasm other,ALL,MSS/MSI-L,D/F12,Suspension,UNC0638,"UNC-0638, UNC 0683",G9a and GLP methyltransferases,Chromatin histone methylation
OACp4C,1503362,252,252_1503362,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963097151,0.980437028,0.932212207,0.824916772,0.8360790509999999,0.67964585,0.064713187,0.04887967,0.031999308,OACp4C,Y,Y,Y,Y,Y,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,WZ3105,-,"SRC, ROCK2, NTRK2, FLT3, IRAK1, others",Other
SU-DHL-10,1331033,208,208_1331033,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.001538752,1.0061475009999998,1.051602919,0.700259576,0.01343594,0.0099520759999999,0.007755548,0.007407435,0.009437414,SU-DHL-10,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Ispinesib Mesylate,SB-715992,KSP,Mitosis
BB65-RCC,753533,53,53_753533,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950566467,0.952186961,0.902776013,0.92183799,0.80973595,0.832208304,0.186246693,0.032056983,0.0590351,BB65-RCC,Y,Y,Y,Y,Y,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,CGP-60474,"KIN001-019, CGP60474, CGP 60474","CDK1,CDK2,CDK5,CDK7,CDK9, PKC",Cell cycle
EoL-1-cell,906856,245,245_906856,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980740844,1.087980846,0.8849354759999999,0.7966934090000001,0.628118497,0.066608547,0.013165778,0.00943751,0.003159672,EoL-1-cell,Y,Y,Y,Y,Y,leukemia,haematopoietic_neoplasm other,,MSS/MSI-L,R,Suspension,UNC0638,"UNC-0638, UNC 0683",G9a and GLP methyltransferases,Chromatin histone methylation
EB2,906846,200,200_906846,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.956134068,0.917948326,0.7912561290000001,0.480705444,0.223271295,0.085258979,0.049086883,0.021598376,0.014814066,EB2,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Dacinostat,"NVP-LAQ824, LAQ824",HDAC1,Chromatin histone acetylation
TE-11,946354,165,165_946354,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9863325,1.034555619,1.03220472,0.8095104390000001,0.604204501,0.576670483,0.19130703,0.05942514,0.016093791,TE-11,Y,Y,Y,Y,Y,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,D/F12,Adherent,DMOG,Dimethyloxalylglcine,HIF-PH,Metabolism
NCI-H1734,722058,134,134_722058,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.011807465,0.990949908,0.88872068,0.820089882,0.600398794,0.434871533,0.288089543,0.181820443,0.198762381,NCI-H1734,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,Etoposide,"Etopophos, Vepesid, Eposin, VP-16",TOP2,DNA replication
